datetime,Acanthoica_quattrospina,Akashiwo,Alexandrium_catenella,Amphidinium,Amylax,Apedinella,Asterionellopsis_glacialis,Bacillaria,Bacillariophyceae,Bacteriastrum,Balanion,Biddulphia,Calciopappus,Calciosolenia_brasiliensis,Cerataulina_pelagica,Ceratium,Ceratium_furca,Ceratium_fusus,Ceratium_lineatum,Chaetoceros,Chaetoceros_danicus,Chaetoceros_didymus,Chaetoceros_didymus_TAG_external_flagellate,Chaetoceros_peruvianis,Chaetoceros_similis,Chaetoceros_socialis,Chaetoceros_subtilis,Chaetoceros_tenuissimus,Chaetoceros_throndsenii,Chroomonas,Chrysochromulina,Chrysochromulina_lanceolata,Corethron_hystrix,Corymbellus,Coscinodiscus,Cylindrotheca,Cylindrotheca_min,Dactyliosolen_blavyanus,Dactyliosolen_fragilissimus,Delphineis,Dictyocha,Dictyocysta,Didinium,Dinobryon,Dinophyceae,Dinophysis_acuminata,Dinophysis_norvegica,Dinophysis_tripos,Ditylum_brightwellii,Emiliania_huxleyi,Ephemera,Eucampia,Eucampia_morphytype1,Euglena,Euplotes,Euplotes_morphotype1,Eutintinnus,Favella,Gonyaulax,Guinardia_delicatula,Guinardia_delicatula_TAG_Amphidinium_grazing,Guinardia_delicatula_TAG_external_parasite,Guinardia_delicatula_TAG_internal_parasite,Guinardia_flaccida,Guinardia_striata,Gyrodinium,Hemiaulus,Hemiaulus_membranaceus,Heterocapsa_rotundata,Heterocapsa_triquetra,Karenia,Katodinium_or_Torodinium,Laboea_strobila,Lauderia_annulata,Leegaardiella_ovalis,Leptocylindrus,Leptocylindrus_mediterraneus,Licmophora,Margalefidinium,Mesodinium,Nanoneis,Odontella,Ophiaster,Oxytoxum,Paralia_sulcata,Parvicorbicula_socialis,Phaeocystis,Phaeocystis_single,Pleuronema,Pleurosigma,Polykrikos,Prorocentrum,Prorocentrum_micans,Prorocentrum_triestinum,Proterythropsis,Protoperidinium,Pseudo-nitzschia,Pseudochattonella_farcimen,Pyramimonas,Pyramimonas_longicauda,Pyramimonas_morphotype1,Radiozoa,Rhabdosphaera,Rhizosolenia,Scrippsiella,Skeletonema,Stenosemella_morphotype1,Stenosemella_pacifica,Stephanopyxis,Strobilidium,Strombidium_capitatum,Strombidium_conicum,Strombidium_inclinatum,Strombidium_morphotype1,Strombidium_morphotype2,Strombidium_oculatum,Strombidium_wulffi,Syracosphaera_pulchra,Thalassionema,Thalassiosira,Thalassiosira_TAG_external_detritus,Thalassiosira_sp_aff_mala,Tiarina_fusus,Tintinnida,Tintinnidium_mucicola,Tintinnopsis,Tontonia_appendiculariformis,Tontonia_gracillima,Vicicitus_globosus,Warnowia,amoeba,ciliate,coccolithophorid,cryptophyta,flagellate,flagellate_morphotype1,flagellate_morphotype3,pennate,pennate_Thalassionema,pennate_morphotype1,pollen,shellfish_larvae,square_unknown,unknown2,zooplankton
2021-05-09 01:26:56+00:00,1,0,1,1,0,1,0,0,227,2,11,0,0,0,2,0,0,0,1,176,0,1,0,0,0,10,0,2,0,0,2,0,3,1,2,1,1,1,1,0,11,0,0,1,145,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,6,0,0,255,0,5,26,0,2,1,5,0,0,0,0,0,0,1,3,0,3,17,509,0,0,0,0,0,0,0,0,32,0,91,0,0,1,0,3,1,12,0,0,0,0,0,0,0,1,0,0,0,0,3,32,0,6,0,1,0,0,0,0,0,0,6,6,17,18,27,1,39,25,0,0,0,0,3,1,1
2021-05-09 01:51:15+00:00,0,0,0,0,0,0,0,0,219,0,16,0,3,0,0,1,0,0,1,149,1,1,0,0,0,11,0,2,0,0,0,0,0,0,1,5,2,1,2,0,7,0,0,1,159,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,235,0,1,24,0,5,0,9,1,0,0,0,3,0,4,1,0,2,14,487,0,0,0,1,0,0,0,0,20,0,94,0,0,1,0,2,0,14,0,0,0,0,0,0,1,1,0,0,0,0,1,30,0,4,0,0,0,0,0,0,0,0,3,4,7,17,30,0,35,50,0,0,0,0,9,1,1
2021-05-09 02:15:35+00:00,0,0,0,0,0,0,0,0,197,1,11,0,1,0,2,0,0,1,0,112,0,2,0,0,0,9,0,5,0,0,1,0,0,1,1,1,1,1,0,0,4,0,0,4,118,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,177,0,0,13,0,1,0,6,0,0,0,0,5,0,1,2,0,7,15,597,1,1,0,0,0,0,0,1,17,1,107,0,0,0,0,2,0,16,0,0,0,0,0,0,0,2,0,0,0,0,1,34,0,10,0,1,0,0,0,0,0,0,6,2,6,18,22,0,26,61,0,0,0,0,6,2,1
2021-05-09 02:39:55+00:00,0,0,0,1,0,2,0,0,168,0,15,0,4,0,3,0,0,0,0,94,0,0,0,0,0,3,0,2,0,0,5,0,1,0,0,4,2,0,0,0,3,0,0,0,85,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,175,0,0,11,0,1,0,2,0,0,0,0,1,0,1,1,0,3,14,677,0,1,0,0,0,1,0,1,16,0,105,0,0,0,1,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,10,0,1,0,0,1,0,0,0,3,4,10,20,23,0,24,100,0,0,0,0,5,1,0
2021-05-09 03:04:14+00:00,0,0,0,0,0,0,0,0,143,0,12,0,5,0,0,0,1,0,0,76,0,0,0,0,0,5,0,1,0,0,1,0,0,0,1,2,3,0,0,0,3,0,0,0,37,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,153,0,0,13,0,3,0,1,1,0,0,0,0,0,0,1,0,5,9,682,0,0,0,0,0,0,0,0,8,0,90,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5,0,2,0,0,0,0,0,0,4,0,3,13,18,0,25,100,0,0,0,0,4,2,0
2021-05-09 03:28:36+00:00,0,0,1,0,0,0,0,0,134,1,8,0,1,0,0,0,0,0,0,78,0,0,0,0,0,6,0,3,1,0,5,0,0,0,1,8,4,1,1,0,6,0,0,0,35,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,112,0,0,9,0,0,0,5,0,0,0,0,1,0,2,2,0,4,16,786,0,0,0,0,0,0,0,0,9,0,98,0,0,0,0,1,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,1,0,2,0,0,0,0,0,0,4,0,3,16,15,0,30,99,0,0,0,0,1,1,0
2021-05-09 03:52:55+00:00,0,0,1,0,0,0,0,0,154,1,4,0,3,0,2,0,0,0,0,65,0,0,0,0,0,5,0,5,0,0,2,0,0,0,2,2,3,0,0,0,7,0,0,0,43,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,119,0,0,7,0,1,0,11,0,0,0,0,2,0,1,0,0,5,9,752,0,0,0,0,0,0,0,0,14,0,94,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,3,0,2,0,0,0,0,0,0,3,1,8,14,16,0,25,94,0,0,0,0,3,0,0
2021-05-09 04:17:16+00:00,0,0,0,0,0,0,0,0,149,0,2,0,5,0,0,0,0,0,1,63,0,0,0,0,0,6,0,2,0,0,2,1,0,0,1,5,4,1,3,0,3,0,0,0,48,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,136,1,1,11,0,1,0,4,0,0,0,0,0,0,0,2,0,7,12,776,0,0,0,0,0,0,0,0,16,0,79,1,0,0,0,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,4,0,3,0,0,0,0,0,0,2,0,7,13,10,0,24,64,0,0,1,0,4,0,0
2021-05-09 04:41:37+00:00,0,0,0,0,0,0,0,0,139,0,6,0,2,0,1,0,0,0,0,75,0,0,0,0,0,4,0,3,0,0,3,0,0,0,0,3,2,1,0,0,7,0,0,1,42,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,129,0,0,13,0,3,0,9,0,0,0,0,0,0,0,0,0,8,5,718,0,1,0,0,0,1,0,0,22,0,105,0,0,0,0,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,6,0,3,0,0,0,0,0,0,2,0,3,10,17,0,36,67,0,0,0,0,2,0,0
2021-05-09 05:05:58+00:00,0,0,1,0,1,0,0,0,153,0,8,0,3,0,1,0,0,0,1,82,0,0,0,0,0,7,0,1,0,0,3,0,0,0,1,5,3,1,1,0,4,0,0,0,47,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,141,0,0,9,0,1,0,5,0,0,0,0,3,0,0,0,0,6,15,664,0,0,0,0,0,0,0,0,20,0,109,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,5,0,3,0,0,0,1,0,0,3,3,5,18,28,0,23,65,0,0,0,0,5,0,1
2021-05-09 06:00:57+00:00,0,0,0,0,1,0,0,0,147,0,5,0,3,0,0,0,0,0,0,55,0,1,0,0,0,1,0,6,0,0,2,1,1,0,0,9,2,1,0,0,2,0,0,0,31,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,95,0,0,7,0,2,0,8,0,0,0,0,0,0,0,1,0,1,7,756,0,1,0,0,0,0,0,1,20,0,82,0,0,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,1,0,0,0,0,0,0,3,2,3,11,12,0,19,76,0,0,0,0,6,0,0
2021-05-09 06:25:16+00:00,0,0,0,0,1,0,0,0,170,0,8,0,6,0,0,0,0,0,0,56,0,0,0,0,0,11,0,3,0,1,2,0,0,0,0,4,3,0,1,0,5,0,0,0,33,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,112,0,0,13,0,3,0,4,0,0,0,0,0,0,0,2,0,6,9,706,0,1,0,0,0,0,0,0,16,0,76,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,0,2,0,0,0,0,0,0,3,1,3,24,23,0,36,108,0,0,0,0,9,1,0
2021-05-09 06:49:35+00:00,0,0,0,0,0,0,0,0,172,0,9,0,4,0,6,0,0,0,0,84,0,1,0,0,0,4,0,4,0,0,0,0,0,0,2,4,0,1,0,0,4,0,0,0,76,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,128,0,0,14,0,4,0,8,0,1,0,0,0,0,0,1,0,10,9,683,0,0,0,0,0,0,0,0,19,0,99,0,0,0,0,1,0,11,0,0,0,0,0,0,1,1,0,0,0,0,0,16,0,2,0,1,0,0,0,0,0,0,2,3,6,20,18,0,26,73,0,0,0,0,11,1,0
2021-05-09 07:13:55+00:00,0,0,1,0,1,0,0,0,193,0,15,0,3,0,1,0,0,0,1,90,0,4,0,0,0,4,1,2,0,0,4,0,0,0,0,6,1,0,0,0,6,0,0,1,91,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,134,0,1,15,0,2,0,15,2,0,0,0,2,0,0,2,0,6,14,565,0,1,0,0,0,0,0,0,52,0,91,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0,3,0,1,0,0,0,0,0,0,3,2,8,14,17,0,38,49,0,0,0,0,8,1,0
2021-05-09 07:38:14+00:00,0,0,0,0,1,2,0,0,173,0,16,0,8,0,0,0,0,0,2,92,0,0,0,0,0,10,0,0,0,0,3,0,1,0,1,2,2,0,1,0,1,0,0,1,81,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,1,1,3,0,0,139,0,1,19,0,4,0,9,0,0,0,0,2,0,0,1,0,7,16,598,0,1,0,0,0,0,0,0,44,0,81,0,0,0,0,4,0,11,0,1,0,0,0,0,0,0,0,0,0,0,1,25,0,3,0,1,0,0,0,0,0,0,4,3,15,26,18,0,27,44,0,0,0,0,15,1,1
2021-05-09 08:02:34+00:00,0,0,1,0,0,0,0,0,207,2,18,0,2,0,2,0,0,1,2,114,1,3,0,0,0,20,0,2,0,1,4,2,0,1,2,4,1,2,1,0,8,0,0,0,131,0,0,0,0,1,0,4,0,0,0,0,0,2,0,0,0,0,0,0,4,7,0,0,149,0,2,37,1,5,0,18,0,0,0,0,0,1,1,1,0,12,25,553,2,1,0,1,0,0,1,1,74,0,80,0,0,0,0,11,0,8,0,0,0,0,0,0,0,0,0,1,0,2,3,37,0,8,0,4,0,0,0,0,0,0,5,5,16,17,18,2,32,74,1,0,0,0,8,2,1
2021-05-09 08:26:53+00:00,0,0,0,0,0,0,0,0,203,1,8,0,4,0,0,0,0,0,0,88,0,0,0,0,0,7,0,3,0,1,3,0,0,0,1,2,2,0,0,0,8,0,0,0,110,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,3,2,0,0,138,0,1,19,0,3,0,14,0,0,0,0,1,0,0,2,0,2,9,593,1,1,0,0,0,0,0,0,52,0,60,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,4,0,1,0,0,0,0,0,0,3,2,7,14,11,0,25,31,0,0,0,0,9,0,1
2021-05-09 08:51:11+00:00,0,0,1,0,1,0,0,0,213,2,15,0,3,0,1,0,0,1,1,90,0,0,0,0,0,3,0,0,1,0,3,0,1,0,1,7,1,0,2,0,4,0,0,0,128,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0,0,131,0,6,26,0,4,0,9,1,1,0,0,0,0,1,1,0,1,16,620,0,3,0,0,0,0,0,1,32,0,76,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,8,0,1,0,0,0,0,0,0,2,1,7,21,20,1,28,27,0,0,0,0,12,0,0
2021-05-09 09:15:30+00:00,0,0,1,0,1,0,0,0,185,2,12,0,4,0,0,0,2,0,1,94,0,1,0,0,0,11,0,3,0,1,3,0,4,0,2,3,1,2,1,0,5,0,0,0,127,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,1,1,3,0,0,122,0,4,23,0,5,0,6,0,0,0,1,0,0,0,0,0,6,25,623,0,0,0,0,0,1,0,2,16,0,74,0,0,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,4,0,2,0,1,0,0,0,0,4,1,11,23,15,0,35,27,0,0,0,0,7,0,0
2021-05-09 09:39:48+00:00,0,0,1,0,0,0,0,0,179,1,15,0,3,0,2,0,0,0,2,95,0,1,0,0,0,7,0,1,0,0,1,0,1,1,2,2,4,0,0,0,11,0,0,1,117,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,143,0,1,18,0,5,1,5,0,1,0,0,3,0,0,5,0,5,15,618,0,0,0,0,0,0,0,2,20,0,94,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,38,0,4,0,3,0,1,1,0,0,0,6,5,10,24,21,0,31,29,0,0,0,0,7,1,0
2021-05-09 10:04:06+00:00,0,0,0,0,0,0,0,0,169,3,10,0,3,0,0,0,0,0,0,87,1,1,0,1,0,7,0,1,0,0,1,0,0,0,1,4,0,1,2,0,6,0,0,0,112,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,1,1,4,0,0,133,0,0,10,0,4,0,2,0,0,0,0,2,0,4,2,0,5,13,656,1,1,0,1,0,0,0,0,17,0,92,0,0,2,0,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,2,31,0,1,0,1,0,0,0,0,0,0,5,0,8,22,17,2,32,16,1,0,0,0,3,3,0
2021-05-09 10:28:26+00:00,0,0,0,0,0,0,0,0,176,0,5,0,5,0,0,0,0,0,0,78,0,0,0,0,0,12,0,3,0,0,5,0,0,0,0,2,0,0,0,0,4,0,0,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,131,0,1,17,0,4,0,7,1,0,0,0,0,0,0,1,0,2,15,650,0,1,0,0,0,0,0,0,10,0,93,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,29,0,5,0,2,0,0,0,0,0,0,3,3,11,21,25,0,32,40,0,0,0,0,2,0,0
2021-05-09 10:52:44+00:00,1,0,0,0,0,0,0,0,117,0,6,0,4,0,1,0,0,0,1,78,0,0,0,0,0,5,1,3,0,3,1,0,0,0,1,3,2,1,1,0,8,0,0,1,75,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,84,0,0,12,0,3,0,0,0,0,0,1,1,0,2,0,0,3,9,719,0,0,0,0,0,0,1,2,5,0,84,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,1,0,0,0,0,0,0,1,1,4,14,14,0,32,56,0,0,0,0,8,0,0
2021-05-09 11:17:03+00:00,0,0,2,0,0,0,1,0,205,0,12,0,0,0,1,0,0,0,1,100,0,0,0,0,0,10,0,1,1,1,3,0,0,0,5,2,0,2,0,0,4,0,0,0,88,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,161,0,2,20,0,4,1,6,0,0,0,0,3,0,0,1,0,7,15,691,0,0,0,0,0,0,0,2,9,0,80,0,0,0,0,1,0,10,0,0,0,0,0,0,0,1,0,0,0,0,1,29,0,6,0,3,0,0,0,0,0,0,7,2,10,26,24,0,38,44,0,0,0,0,6,1,0
2021-05-09 11:41:22+00:00,1,0,0,1,0,0,1,0,202,1,15,0,2,0,0,0,0,0,2,106,0,1,0,0,0,10,0,4,0,1,3,0,1,0,4,3,1,0,1,0,10,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,3,0,0,149,0,4,20,0,3,0,0,0,0,0,0,0,0,4,1,0,8,11,661,0,0,0,0,0,0,0,0,8,0,80,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,41,0,6,0,1,1,0,0,0,0,0,7,5,4,26,15,0,23,44,0,0,0,0,10,3,0
2021-05-09 12:05:40+00:00,0,0,1,0,0,0,0,0,206,2,6,0,2,0,1,0,0,0,1,116,1,2,0,0,0,14,0,1,0,1,3,1,2,1,1,3,1,1,2,0,4,0,0,1,115,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,145,0,1,21,0,6,0,5,0,0,0,0,1,0,1,1,1,7,20,628,0,0,0,0,0,0,1,1,14,0,86,0,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0,3,0,0,0,1,0,0,0,0,3,4,7,19,22,0,39,54,0,0,1,0,6,2,0
2021-05-09 12:29:59+00:00,0,0,1,0,0,1,0,0,189,0,8,0,0,0,0,0,0,0,0,77,0,3,0,0,0,4,0,2,0,1,8,0,0,0,0,2,2,1,0,0,5,0,0,0,81,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,180,0,2,16,0,0,0,3,1,0,0,2,1,0,2,0,0,3,9,618,0,1,0,0,0,0,0,0,9,0,97,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,5,0,0,0,0,1,0,0,0,4,5,7,13,13,1,28,77,0,0,0,0,6,0,0
2021-05-09 12:54:18+00:00,1,0,0,0,0,0,0,0,189,1,5,0,3,0,0,0,0,0,0,98,0,0,0,0,0,5,0,0,0,0,4,0,0,0,1,4,3,0,2,0,11,0,0,0,51,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,157,0,1,17,0,1,0,2,0,0,0,0,2,0,1,1,0,5,14,701,0,1,0,0,0,0,0,0,3,0,88,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,3,0,2,1,0,0,0,0,0,2,0,3,17,17,0,29,87,0,0,0,0,5,0,0
2021-05-09 13:18:37+00:00,0,0,0,0,1,0,0,0,204,0,11,0,3,0,0,0,0,0,0,93,0,1,0,0,0,4,0,1,0,0,4,0,0,0,1,1,0,3,0,0,10,0,0,1,55,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,138,0,0,15,0,2,0,2,0,0,0,0,3,1,0,0,0,13,24,673,0,0,0,1,0,0,0,0,7,0,97,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,4,0,0,1,0,0,0,0,0,1,5,6,15,20,0,30,73,0,0,1,0,6,0,1
2021-05-09 13:42:56+00:00,0,0,0,0,0,0,0,0,187,0,10,0,6,0,0,0,0,0,0,87,0,1,0,0,0,8,0,4,0,0,0,0,1,0,1,5,2,0,1,0,7,0,0,1,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,4,0,0,166,0,0,11,0,2,0,3,0,0,0,0,1,0,0,0,0,0,17,728,0,0,0,0,0,0,0,2,7,0,94,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,4,0,1,2,0,1,0,0,0,3,1,3,16,14,0,23,90,0,0,0,0,7,0,1
2021-05-09 14:07:15+00:00,0,0,1,0,0,0,0,0,204,0,10,0,4,0,1,0,0,0,0,117,1,0,0,0,0,6,0,2,0,0,5,1,1,0,2,5,2,1,1,0,10,0,0,0,79,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,165,1,0,16,0,3,1,4,0,0,0,0,2,0,1,0,0,3,15,728,0,2,0,0,0,0,0,1,8,0,92,0,1,1,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,7,0,1,0,1,0,0,0,0,0,0,7,11,29,0,25,79,0,0,0,0,6,1,0
2021-05-09 14:31:34+00:00,0,0,0,0,0,0,0,0,203,0,13,0,0,0,0,0,1,0,0,105,0,0,0,0,0,9,0,2,0,1,2,0,1,0,1,3,1,0,0,0,9,0,0,0,87,1,0,0,0,0,0,2,0,1,0,0,0,2,1,0,0,0,0,1,1,3,0,0,160,1,0,15,0,2,0,2,1,0,0,0,2,0,1,1,0,2,9,700,0,1,0,0,0,0,0,1,10,0,106,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,0,0,0,1,2,25,0,6,0,1,0,0,1,0,0,0,8,0,6,16,23,0,25,121,0,0,0,0,9,1,2
2021-05-09 14:55:52+00:00,0,0,0,0,0,0,0,0,171,0,6,0,2,0,0,0,0,0,1,98,0,1,0,0,0,9,0,3,0,0,10,0,0,0,2,4,2,1,1,0,7,0,0,1,90,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,123,0,0,19,0,2,0,3,0,0,0,0,1,0,1,0,0,4,20,718,0,0,0,1,0,0,0,0,8,0,80,0,0,0,0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,19,0,5,0,2,0,0,0,0,0,0,2,0,1,15,20,0,37,103,1,0,0,0,6,1,0
2021-05-09 15:20:11+00:00,0,0,0,0,0,0,0,0,165,0,12,0,5,0,0,0,0,0,0,98,0,0,0,0,0,5,0,1,0,0,7,0,2,1,1,3,0,1,0,0,7,0,0,2,83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,151,0,1,14,0,1,0,2,0,0,0,0,1,0,0,1,0,3,18,783,0,0,0,0,0,0,0,0,9,0,100,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,3,0,0,1,0,0,0,0,0,3,0,5,22,17,0,24,93,0,0,0,0,6,0,1
2021-05-09 15:44:29+00:00,0,0,0,0,0,0,0,0,187,0,8,0,4,0,1,0,0,0,0,78,0,1,0,1,0,7,0,3,0,0,7,0,0,0,1,4,2,0,0,0,5,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,123,0,0,7,0,0,0,3,0,0,0,0,2,0,0,1,0,3,16,668,0,1,0,0,0,0,0,0,4,0,98,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,4,0,0,0,0,0,0,0,0,2,3,1,20,14,0,29,107,0,0,0,0,9,1,0
2021-05-09 16:08:48+00:00,0,0,0,0,0,0,0,0,137,1,9,0,7,0,1,0,0,0,1,98,0,0,0,0,0,5,0,4,0,0,3,0,0,0,0,3,0,1,1,0,5,0,0,1,75,1,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,124,0,0,9,0,3,0,1,0,0,0,0,2,0,1,1,0,3,18,681,0,1,0,0,0,1,0,0,6,0,95,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,4,0,1,0,0,0,0,0,0,3,3,4,13,18,0,28,114,0,0,0,0,9,2,0
2021-05-09 16:33:06+00:00,0,0,0,0,0,0,0,0,134,0,4,0,4,0,1,0,0,1,0,96,1,0,0,0,0,3,0,4,0,0,4,0,1,1,0,1,0,1,0,0,6,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,143,0,2,15,0,0,0,1,0,0,0,0,1,0,1,0,0,2,11,692,0,0,0,0,0,0,0,0,9,0,94,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,4,0,1,0,0,1,0,0,0,1,0,6,13,20,0,41,98,1,0,0,0,3,1,0
2021-05-09 16:57:25+00:00,0,0,0,0,0,0,0,0,129,0,8,0,4,0,0,0,0,0,0,89,0,0,0,0,0,8,0,4,0,0,2,0,0,0,1,3,1,1,0,0,3,0,0,0,65,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,135,0,1,9,0,2,0,2,0,0,0,0,0,0,1,2,0,4,9,711,0,3,0,0,0,0,0,1,7,0,82,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,4,0,1,0,0,1,0,0,0,3,4,1,19,19,0,28,100,0,0,0,0,2,0,0
2021-05-09 17:21:45+00:00,1,0,0,0,0,0,0,0,116,0,7,0,7,0,0,0,0,0,0,79,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,2,0,0,0,0,2,0,0,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,120,0,1,10,0,1,0,1,1,0,0,0,3,0,2,0,0,4,6,777,0,1,0,0,0,0,0,0,13,0,99,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,3,0,0,0,0,0,0,0,0,2,0,3,10,12,0,33,105,0,0,0,0,7,2,0
2021-05-09 17:46:03+00:00,0,0,0,0,1,0,0,0,114,0,5,0,5,0,0,0,0,0,1,90,0,0,0,0,0,1,0,2,0,0,3,0,0,0,1,0,2,1,1,0,5,0,0,2,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,98,0,0,4,0,1,0,4,0,0,0,0,0,0,0,0,0,5,8,735,0,3,0,0,0,0,0,0,4,0,90,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,0,2,2,4,13,17,0,28,93,1,0,0,0,6,0,0
